Feature ID	kingdom	phylum	class	order	family	genus	species
3152d899d4a31c8f5f2e0e563ed6194c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_hauense
d0e2d2dece9197311cfff4acb0bde3bd	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20	
3d29ea0a02c10c41848c128f07f1caa4	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
d04a84f15c6700c77fcffc23a754a90f	Bacteria	Firmicutes	Limnochordia	MBA03	MBA03	MBA03	
5cc7b5515a1be2b0846436c8026cd723	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoactinomyces	uncultured_bacterium
bc5d64764364316418affaa649111593	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
848a6f68506fa96f7a417a00f274a893	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae		
6e7e224843fdd8f70a06b4ed9b7aaf5e	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
368b81f0157c28936575c646e59aa37b	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
85b4331b18facff6cb4b939749f378b8	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
885a4a90d901f59a5aaabd47b6a7526d	Bacteria	Bacteroidota	SJA-28	SJA-28	SJA-28	SJA-28	
c1f9d6172306163e63d7c0204fe9a6f5	Bacteria						
f6751dfc59888a2937ba1611d97b6c9a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
9d3ae334a439a53a4df64ed297a592a8	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	metagenome
777589565cead2f4e1561402a612f124	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome
089d2232fb8ee3418867c7b1f78a2ba4	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
64ddae71f0acb4539e7a0c0831f749df	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
4fbeb2bc47a5066d1d3ad5b7e53a63da	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
4fa366c45f1640829286542a8b65c91c	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
833b86dcd97e9324d0d7b59ecb895a61	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	uncultured_bacterium
421492ff33a1fcdbeedcb32bdab4e366	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium
076811cee0d60b18a7c39a2cf14b1848	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	uncultured	uncultured_Rhodospirillales
10f5b9e157434bdf58196860fe265e1d	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41	uncultured_bacterium
499f89c7ec3470bab0abd2aa4ab01b0a	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	
bb42654bbaffcc35aa28840690992e28	Bacteria	Myxococcota	bacteriap25	bacteriap25	bacteriap25	bacteriap25	uncultured_Desulfuromonadales
e13f8d240f1d9ed293aae34281783f78	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	
a2f69eebb1be4fcce034d72f2577e05a	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	
53af4a04f684f6d04727ae8b305eda9a	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	
d1ccbbc880e38876941bf44b764633ee	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	
c6b72860516718e881edd63596e12aa7	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
5dfa840c50dea9ad1743697fe80b5587	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_bacterium
abbc39a51e2a4bc4677d19c2a7b14a8e	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_12	Subgroup_12	Subgroup_12	uncultured_bacterium
c1c40b2066144f4f870b0245b3862ca8	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Entotheonellaceae	uncultured_bacterium
e6ee2a49f260e088df9171ae40843799	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		
ca8bbe96cef4241a3208677c9c896fff	Bacteria	Acidobacteriota	Subgroup_25	Subgroup_25	Subgroup_25	Subgroup_25	uncultured_bacterium
164116508de8244faa95a8b7081637ca	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_Chloroflexi
a1b29686f2b8035e7641bf537f3927a9	Bacteria	Chloroflexi					
2a3365fe151f065a081608fc17f65ea0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Macellibacteroides	
622ed2c7be4fefee6af981d22b0b052b	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_soil
3ad0c26fec7459d8707f885ff520c689	Bacteria	Acidobacteriota	Blastocatellia				
62c745004de04b7164be3f6054884e23	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
2625101c381b4ca55fda886dee8e38de	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10	uncultured_prokaryote
0b0482798e9edbe28e1484ccc3c17cdd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Chthonobacter	
ce070f62f7bdf3ef308e04b4ab6b5417	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	
801bf8fb0c1989770c8db6fbc9243891	Bacteria	Cyanobacteria	Sericytochromatia	Sericytochromatia	Sericytochromatia	Sericytochromatia	
1a9a5ab72c7197378531d15c213fe158	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_Micromonospora
80e98c725146b20ab98e0ecfe5fde506	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	
6ba6737fe982a0b2cfebc4d5e4642d3b	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium
5c0a49c80462cb9a8eafe7e96022834a	Bacteria	Firmicutes					
4d812d2a3621cb5fa6c34c9cfb0983a6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	
da306f67cdf09c46bdfdaa9a764e65d3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	
a07371bf4e6414979d61f4e0648ecb01	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
438b9e4af5b66a9f530105bdff4d4572	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	
878149cf32497ca15e6db986ec426320	Bacteria	Chloroflexi					
397d9045fb43dc71efba6dac182448bf	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	
150db4c96980f16ca05d5990417fce1d	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_Pelobacter
12eb4a945f8c90e48a927d876d67bc33	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Sulfurifustis	
9035ae35318a8d9c738b81317484e11e	Bacteria	Chloroflexi					
2445ae6fc3fd1184c80abe5e1914abe6	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	
ae700a9e8f3199102ef0511eecb79900	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonadaceae	
fbb863cb572b15ae267b0f25f6066ed2	Bacteria	Acidobacteriota	Subgroup_11	Subgroup_11	Subgroup_11	Subgroup_11	uncultured_bacterium
aadd419d3c5a5d2eb8bc6d69abe9db37	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae		
cc78afb7e9bfcbe40d0930627b438056	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	uncultured	
46d7bc548568ac87730775ad0976ba92	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured_soil
ceff735f8c831094a73f070fb3bedb59	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Pannonibacter	uncultured_bacterium
554ee422cafed5211018f08f852be576	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	
71b53441709dbc33c1a757e5ca252645	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
9d521bb4c0f9335c5f434d29b51d74fa	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_18	
45d42202de3a85b294688ce9f8345e4c	Bacteria	Actinobacteriota	Actinobacteria	0319-7L14	0319-7L14	0319-7L14	uncultured_bacterium
79c9715c065e4083260e3a5dd8c45695	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	BSV40	BSV40	uncultured_Chlorobiales
18549d24778278d6540bc49987a4aced	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78	uncultured_bacterium
